NCT_ID,AnyPregGPT,Preg_Only_GPT,Nonviable_GPT,Postpartum_GPT,Child_GPT,Summary,Summary_quote,Nonviable_quote,AnyPregGPT_updated,Postpartum_quote
NCT01945775,Excluded,0,0,Neither,0,"Pregnant individuals are excluded from the trial as the exclusion criteria require participants to not be candidates for certain treatments, which typically includes pregnancy considerations.",Exclusion Criteria: Cytotoxic chemotherapy within 14 days before randomization,0,Excluded,0
NCT00835640,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as female volunteers must demonstrate a negative pregnancy screen and practice acceptable birth control methods.,Female volunteers who are demonstrating a positive pregnancy screen.,0,Excluded,0
NCT00596206,Excluded,0,0,Neither,0,"Pregnant and breastfeeding women are explicitly excluded from the trial. Additionally, women of childbearing potential must fulfill specific conditions to participate.","Exclusion Criteria: Pregnancy, Breastfeeding, Women of childbearing potential, except if they fulfill specific conditions.",0,Excluded,0
NCT01449799,Excluded,0,0,Neither,0,"Pregnant and lactating females are explicitly excluded from the trial. The inclusion criteria require female subjects of childbearing potential to use contraception, and the exclusion criteria specify that pregnant females as determined by a positive serum hCG test and lactating females are not eligible.",Pregnant females as determined by positive serum Human Chorionic Gonadotrophin (hCG test) at screening or prior to dosing. Lactating females.,0,Excluded,0
NCT00655733,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00805415,Excluded,0,0,Neither,0,"The study investigates ovulation inhibition with oral contraceptive regimens, explicitly excluding pregnant individuals by requiring non-hormonal methods of contraception.",Healthy women willing to use non-hormonal methods of contraception,0,Excluded,0
NCT00829790,Excluded,0,0,Neither,0,Pregnant and breastfeeding individuals are explicitly excluded from the trial. Female participants must use contraception if sexually active and must have a negative pregnancy test result.,"Subject must be male or non-pregnant, non-breast-feeding female; Is a female with a positive pregnancy test result.",0,Excluded,0
NCT05501327,Excluded,0,0,Neither,0,Pregnant and breastfeeding women are explicitly excluded from the trial. The study does not focus on nonviable pregnancies or postpartum interventions.,"Female subjects who are pregnant, breast-feeding, or of childbearing potential and not practicing reliable birth control methods",0,Excluded,0
NCT05295121,Excluded,0,0,Neither,0,"Pregnant and breastfeeding individuals are explicitly excluded from the trial. Additionally, a positive urine pregnancy test is listed as an exclusion criterion.","Pregnancy, breastfeeding, positive urine pregnancy test (for women of preserved reproductive potential).",0,Excluded,0
NCT03457025,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT02284256,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as participants must have a negative pregnancy test and agree to use contraception.,"If female and of child-bearing potential, subject has negative pregnancy test during screening and is not breast-feeding",0,Excluded,0
NCT00583154,Excluded,0,0,Neither,0,"Pregnant and lactating individuals are explicitly excluded from the trial. Additionally, participants must use acceptable forms of birth control and have a negative pregnancy test at screening.","Subjects who are pregnant or lactating, or intending to become pregnant during the study",0,Excluded,0
NCT03845075,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT05193565,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on kidney transplant patients undergoing maintenance therapy.",Unspecified,0,Unspecified,0
NCT03335488,Excluded,0,0,Neither,0,Pregnant or breast-feeding patients are explicitly excluded from the trial. Women of childbearing potential must have a pregnancy test performed at the Baseline Visit prior to the start of study drug.,Pregnant or breast-feeding patients. Women of childbearing potential must have a pregnancy test performed at the Baseline Visit prior to the start of study drug.,0,Excluded,0
NCT04182997,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as indicated by the requirement for qualitative human chorionic gonadotropin (hCG) testing prior to enrollment.,Pregnancy - qualitative human chorionic gonadotropin (hCG) testing will be performed prior to enrollment,0,Excluded,0
NCT05487196,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals as it is focused on labor epidural analgesia for term pregnancies.,Inclusion Criteria:~Term pregnancy (greater than 37 gestational weeks)~Planning epidural labor analgesia~Singleton pregnancy~Vertex presentation~Planned vaginal delivery,0,Included,0
NCT03446612,Excluded,0,0,Neither,0,Pregnant and breastfeeding women are explicitly excluded from the trial. Women of childbearing potential must use contraception.,"A female participant is eligible to participate if she is not pregnant, not breastfeeding, and at least one of the following conditions applies: Not a woman of childbearing potential (WOCBP) or a WOCBP who has been on an approved form of contraceptive for the 4 weeks prior to Day 1 and agrees to follow the contraceptive guidance until the Follow-up visit.",0,Excluded,0
NCT04235322,Excluded,0,0,Neither,0,"Pregnant or breastfeeding women are explicitly excluded from the trial. Additionally, women of childbearing age must be under effective contraception.","Exclusion Criteria: Pregnant or breastfeeding woman, Woman of childbearing age under effective contraception",0,Excluded,0
NCT05514340,Unspecified,0,0,Neither,0,The trial focuses on neonates with hypoxic-ischemic encephalopathy and does not mention the inclusion or exclusion of pregnant individuals.,Unspecified,0,Unspecified,0
NCT01473251,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It focuses on measuring biomarkers in patients with diabetic macular edema or exudative macular degeneration undergoing Lucentis or Avastin treatment.,Unspecified,0,Unspecified,0
NCT01205269,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on patients with COPD aged 40 years and older.",Unspecified,0,Unspecified,0
NCT00626639,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT01480310,Excluded,0,0,Neither,0,Pregnant or lactating women are explicitly excluded from the trial. Female subjects must use two effective methods of contraception.,Exclusion Criteria: Pregnant or lactating women,0,Excluded,0
NCT03026790,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on managing chronic pain and opioid safety for veterans.",Unspecified,0,Unspecified,0
NCT01885559,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Exclusion Criteria: Pregnant/intention to become pregnant in 4-6 yrs.,0,Excluded,0
NCT01490671,Included,1,0,Neither,0,The study explicitly includes pregnant women as it evaluates the safety of 1% tenofovir gel in HIV-uninfected pregnant women and their newborns.,This study will evaluate the safety of 1% tenofovir gel in HIV-uninfected pregnant women and their newborns when the gel is used once a day for a period of 28 days at a designated time during pregnancy.,0,Included,0
NCT05174065,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as female participants of childbearing potential with a positive pregnancy test are not allowed to participate.,Female participants of childbearing potential with a positive pregnancy test,0,Excluded,0
NCT02896101,Excluded,0,0,Neither,0,Pregnant and lactating individuals are explicitly excluded from the trial.,"Inclusion Criteria: Male or non-pregnant, non-lactating female subjects 12 years of age and older.",0,Excluded,0
NCT00617123,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on evaluating the ocular safety of SCH 530348 in participants with established atherosclerotic disease.",Unspecified,0,Unspecified,0
NCT05883332,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the effects of nitrous oxide during urodynamic studies for patients aged 21 to 85 years.",Unspecified,0,Unspecified,0
